Density,Energy,s,T,p,c2,dpdrho_e,dpde_rho,cp
396.6364086060496,476923.07692307694,1018.2192001650701,579.1531033977881,5978502.38473665,39988.252673859475,38835.21992253854,30.34131440073292,2705.709026722851
396.6364086060496,477926.4214046823,1019.9509527010295,579.6088935035694,6008948.225390034,40194.7285449295,39035.592517452766,30.347372577522727,2704.2660700943493
396.6364086060496,478929.7658862876,1021.6813441714681,580.0645450065175,6039400.0782913435,40401.13163661743,39235.89388540777,30.353299017259044,2702.8464437497764
396.6364086060496,479933.11036789295,1023.4103771272734,580.5200578128658,6069857.811869486,40607.46149917999,39436.12363130645,30.359094926795855,2701.449760736315
396.6364086060496,480936.4548494983,1025.1380541126186,580.9754318317378,6100321.295758325,40813.71768782957,39636.2813643347,30.364761501500226,2700.075642678917
396.6364086060496,481939.7993311036,1026.864377665029,581.4306669751033,6130790.400785426,41019.899762710746,39836.36669794525,30.370299925354438,2698.7237195383395
396.6364086060496,482943.14381270896,1028.589350315332,581.8857631577564,6161264.998960439,41226.00728887709,40036.37924984225,30.375711371058696,2697.3936293773268
396.6364086060496,483946.48829431436,1030.3129745876847,582.3407202972855,6191744.963464292,41432.03983626865,40236.31864196599,30.380997000133274,2696.0850181348037
396.6364086060496,484949.8327759197,1032.035252999642,582.795538314038,6222230.168637708,41637.996979688694,40436.18450047711,30.38615796301916,2694.797539407679
396.6364086060496,485953.1772575251,1033.7561880620976,583.2502171310904,6252720.489969957,41843.878298779164,40635.97645573926,30.391195399179498,2693.530854239928
396.6364086060496,486956.52173913043,1035.4757822793579,583.704756674227,6283215.804088323,42049.683377999856,40835.69414230549,30.39611043719985,2692.2846309187385
396.6364086060496,487959.86622073577,1037.194038149151,584.1591568719006,6313715.988747002,42255.411806606186,41035.33719890319,30.40090419488863,2691.058544777358
396.6364086060496,488963.21070234117,1038.9109581625735,584.6134176552112,6344220.922816209,42461.06317862395,41234.90526841583,30.405577779376674,2689.852278004486
396.6364086060496,489966.5551839465,1040.626544804218,585.0675389578714,6374730.486272082,42666.63709283153,41434.39799787206,30.410132287216282,2688.665519459901
396.6364086060496,490969.89966555184,1042.3408005520805,585.5215207161824,6405244.560185188,42872.13315273169,41633.81503842451,30.414568804479988,2687.4979644960918
396.6364086060496,491973.2441471572,1044.0537278776756,585.9753628690006,6435763.02671095,43077.5509665364,41833.15604534137,30.418888406858628,2686.34931478564
396.6364086060496,492976.5886287625,1045.7653292459602,586.4290653577171,6466285.769078774,43282.8901471393,42032.420677985465,30.42309215975937,2685.219278154205
396.6364086060496,493979.93311036786,1047.4756071154106,586.88262812622,6496812.671582018,43488.15031209751,42231.60859980287,30.427181118402537,2684.107568418825
396.6364086060496,494983.2775919733,1049.184563938004,587.336051120873,6527343.619567692,43693.33108360774,42430.719478305495,30.4311563279186,2683.013905231399
396.6364086060496,495986.62207357865,1050.8922021592973,587.7893342904921,6557878.499426222,43898.432088484355,42629.75298505566,30.435018823443443,2681.9380139271575
396.6364086060496,496989.96655518387,1052.598524218338,588.2424775863055,6588417.198581776,44103.452958138856,42828.708795652004,30.43876963021533,2680.8796253777837
396.6364086060496,497993.3110367892,1054.3035325477572,588.6954809619406,6618959.60548246,44308.39332855981,43027.586589715684,30.442409763669076,2679.838475849252
396.6364086060496,498996.65551839466,1056.0072295737853,589.148344373386,6649505.609590078,44513.25284028769,43226.38605087161,30.445940229530123,2678.814306864119
396.6364086060496,500000.0,1057.7096177162125,589.6010677789743,6680055.101370747,44718.03113839631,43425.106866735885,30.44936202390954,2677.8068650679584
398.5590766576184,200000.0,480.9259206340383,460.73154841861975,738661.3390293914,213.8207764134819,187.1046944674916,5.453275867083036,2146.5134797633864
398.5590766576184,201003.34448160534,483.10267296641416,461.1413371330809,744181.7865984184,216.33472245659783,189.29881882949653,5.481396042686811,2149.7687750267555
398.5590766576184,202006.6889632107,485.2774924598851,461.55084932888064,749730.2196901912,218.87297167107187,191.5143198388718,5.509600620172039,2153.0537860708737
398.5590766576184,203010.03344481607,487.4503838451964,461.9600849735641,755306.7163444462,221.43584815242377,193.75149940107914,5.537893167566622,2156.3691556383674
398.5590766576184,204013.3779264214,489.62135183724894,462.369044026676,760911.3548224109,224.02336862821122,196.01037720356715,5.566269099780905,2159.71554438765
398.5590766576184,205016.72240802675,491.7904011352045,462.77772643959736,766544.2136061921,226.63592929717464,198.2913029557948,5.59473322041861,2163.09363152255
398.5590766576184,206020.06688963214,493.9575364225688,463.1861321553805,772205.3714041807,229.27361462038394,200.59435932347054,5.623282675079189,2166.5041154522314
398.5590766576184,207023.41137123742,496.1227623673009,463.5942611085697,777894.9071508832,231.9367854659868,202.91988450368484,5.651921759332192,2169.9477144759444
398.5590766576184,208026.75585284282,498.286083621988,464.00211322503037,783612.9000124489,234.62543443787345,205.26786339647865,5.680644825339562,2173.4251675007463
398.5590766576184,209030.10033444816,500.4475048238583,464.4096884217557,789359.4293850809,237.3399902294843,207.638688246324,5.709457535383846,2176.9372347858653
398.5590766576184,210033.4448160535,502.60703059498326,464.8169866066789,795134.5749007242,240.08058170725363,210.0324782979857,5.738357893239816,2180.4846987242204
398.5590766576184,211036.78929765886,504.7646655423276,465.22400767847597,800938.4164275423,242.84743866361856,212.4494365091768,5.767346182184939,2184.068364654918
398.5590766576184,212040.1337792642,506.92041425785925,465.63075152635645,806771.0340722824,245.6407720091291,214.88977487618212,5.796422872605232,2187.68906171306
398.5590766576184,213043.4782608696,509.0742813187204,466.03721802985734,812632.5081824354,248.46085493496835,217.35373276851803,5.8255891119415,2191.3476437173877
398.5590766576184,214046.82274247493,511.2262712872757,466.44340705861913,818522.9193487243,251.30783383757847,219.84144318529968,5.85484312657885,2195.0449900980107
398.5590766576184,215050.16722408027,513.3763887112542,466.8493184721626,824442.3484057358,254.18203338526337,222.35320899855728,5.884187650295847,2198.7820068650913
398.5590766576184,216053.5117056856,515.5246381238661,467.2549521196507,830390.8764350157,257.08367216866645,224.88922026630362,5.9136223183893035,2202.5596276233528
398.5590766576184,217056.85618729095,517.6710240438754,467.66030783964516,836368.5847661042,260.0129900367591,227.4497115956088,5.943147891417125,2206.378814632052
398.5590766576184,218060.2006688963,519.8155509757684,468.0653854598595,842375.5549791119,262.9700654508748,230.03475636344817,5.972760874429565,2210.2405599150584
398.5590766576184,219063.54515050168,521.9582234098328,468.4701847968914,848411.8689038717,265.9553720938015,232.64477992502603,6.002466898864293,2214.1458864208034
398.5590766576184,220066.88963210702,524.0990458222795,468.8747056559559,854477.6086244715,268.968973483586,235.27984664555333,6.032262130785376,2218.0958492402656
398.5590766576184,221070.2341137124,526.238022675351,469.2789478306049,860572.8564773985,272.0113951758046,237.94042849018672,6.062153179685737,2222.0915368789547
