Density,Energy,s,dsdrho_e,dsde_rho,d2sdrho2,d2sdedrho,d2sde2,T,p,c2,dTdrho_e,dTde_rho,dpdrho_e,dpde_rho,dhdrho_e,dhde_rho,dhdrho_p,dhdp_rho,dsdp_rho,dsdrho_p,cp
186.8395907625819,509022.6287894295,1092.6343778922917,-0.15045900463032333,0.0017407672648926315,0.0011032781526351366,-3.1344253439709075e-07,-1.375245176431106e-09,574.4593319094146,3017277.7343741343,11465.727258738636,0.10343714092811387,0.0004538357546107612,10716.405448446216,8.66943710967662,-29.076397944100243,1.046400428700858,-1322.5457562799395,0.12069992728050252,0.00020079357435439822,-2.3022443588547867,2890.4615472884584
527.7506300008932,744058.3000879342,1418.1004462055935,-0.189272843964107,0.0014109446386637715,-0.0008257818650196286,-2.1085515003441543e-07,-8.255221084015476e-10,708.7450298170772,37362493.7123195,318700.51720714854,0.1059166571834845,0.00041467586700482675,310184.5056754763,63.48306794444542,453.60205584590494,1.1202898951429732,-5020.244413613502,0.017647066082618255,2.2225526968836814e-05,-7.083286940169721,2614.396957524708
17.879236587039035,303366.4164033186,774.8130082755171,-2.513740329644428,0.002223727374675612,0.15928107729603638,-1.0617888942944633e-06,-2.644913402425691e-09,449.69541293067726,361357.2836424235,18355.83492777673,0.2147212831494727,0.0005348701635888299,17697.43968165117,0.5824354707205587,-140.5855418378335,1.032576081640017,-31515.65426650245,1.7728591982259734,0.003817980680202277,-70.08222312323372,1965.1305659413479
361.582159793668,718875.9067345228,1405.7512463554735,-0.12086636573010419,0.0014665807131553346,-7.481049565258516e-07,-1.9469960842967318e-07,-9.090030547332856e-10,681.8581418874038,10774905.836556168,63076.64175354615,0.09052179129264255,0.00042262326806200414,61095.79974719279,24.03534403287004,86.5542439887739,1.066472704423762,-2624.3286414908125,0.04437101890304898,6.101767094116403e-05,-3.8487897705915657,2667.6767837044545
63.84562116357275,567781.5466119564,1231.6689016888165,-0.6450573096160334,0.0017030795758004307,0.01205033909756634,-3.621775235497716e-07,-1.332114055773968e-09,587.1716238097739,1543922.845489243,20636.234383609884,0.12486813160810396,0.00045927365012348755,19850.503964062882,2.0744845607782443,-67.84524604163529,1.0324921979451558,-9947.644235958156,0.4977102348536235,0.0008209651727470652,-16.94162972558922,2329.73078670026
0.0193979759242211,294972.2852854357,1099.0247506491992,-2639.308006759415,0.0022664663593645763,136080.3504786866,-1.1576663597962052e-06,-2.8219978598106273e-09,441.2154611817661,438.1810885250682,23221.579532529744,0.22536416422933406,0.0005493613801174531,22586.022108426856,0.0005457754523096544,-154.07466619448226,1.0281356907773131,-42547863.657588266,1883.8071342827343,4.152745144130558,-96433.30164275445,1871.5360108031018
26.25224807284325,597161.005526352,1320.7796567413216,-1.7850254594553274,0.0016781623992463096,0.07380394653182411,-3.628406542195356e-07,-1.292276486062732e-09,595.889885537369,733066.5916262806,26455.86698994091,0.12883918505639733,0.00045886768033200987,25696.92053217848,0.7135110604230399,-84.83213999245037,1.0271790460932424,-37078.425910111706,1.4396119458670047,0.002351978115449716,-62.223620185589574,2261.270612942648
337.3449548516611,681102.3167044049,1352.4495173571108,-0.11463090704246243,0.0015068664505376128,0.00010460056030020456,-2.01990662882866e-07,-9.704389706649312e-10,663.6288170349964,8657159.202278633,46170.671928977645,0.08895733567712422,0.00042738443468381715,44586.08031177461,20.830053668526663,56.09524827563608,1.0617470436980037,-2216.541189173198,0.05097188229055112,7.234097782544e-05,-3.340031554199837,2683.9652221880947
467.7113938624093,412490.1209346876,900.3288768333196,-0.061329248004221966,0.001796422459577701,-0.0003763088147678375,-3.47941691656147e-07,-1.503338213501945e-09,556.661933649548,7468184.921715668,80865.21801315683,0.10781756476154104,0.0004658431831530179,79205.37129348418,48.61931335716192,135.20702124326095,1.1039515265079576,-1663.2324158737815,0.022706028742080924,3.694874187919968e-05,-2.9878680673733404,2554.5581324969435
126.88742983202422,580372.7432907615,1226.5179633726616,-0.2795042876287424,0.0016658726993922087,0.0027858520951840656,-3.0454686262461264e-07,-1.2470889024022513e-09,600.2859644466523,2701368.7073241645,16981.125449310875,0.10974140293944287,0.00044938005455181655,16147.972394395312,4.9656731221332455,-40.52030936485886,1.039134476352046,-3419.7026327854223,0.20926356826033596,0.0003354777204256555,-5.696789255996896,2530.1019713349724
